transaction_id,parent,parent_type,child,child_type,rel_type,date
2153-12_tr_413,Minister of Power & Energy,minister,Sri Lanka Atomic Energy Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_414,Minister of Power & Energy,minister,Sri Lanka Atomic Energy Regulatory Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_415,Minister of Power & Energy,minister,Ceylon Petroleum Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_416,Minister of Power & Energy,minister,Ceylon Petroleum Storage Terminal Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_417,Minister of Power & Energy,minister,Petroleum Resources Development Secretariat,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_418,Minister of Power & Energy,minister,Polipto Lanka (Pvt.) Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_419,Minister of Environment and Wildlife Resources,minister,Department of Forest Conservation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_420,Minister of Environment and Wildlife Resources,minister,Central Environmental Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_421,Minister of Environment and Wildlife Resources,minister,Geological Survey and Mines Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_422,Minister of Environment and Wildlife Resources,minister,GSMB Technical Services (Pvt.) Ltd,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_423,Minister of Environment and Wildlife Resources,minister,State Timber Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_424,Minister of Environment and Wildlife Resources,minister,Lanka Timber Plant and Industries,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_425,Minister of Environment and Wildlife Resources,minister,Marine Environment Protection Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_426,Minister of Environment and Wildlife Resources,minister,Department of Coast Conservation and Coastal Resource Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_427,Minister of Environment and Wildlife Resources,minister,Department of National Zoological Gardens,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_428,Minister of Environment and Wildlife Resources,minister,Department of National Botanical Gardens,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_429,Minister of Environment and Wildlife Resources,minister,Department of Wildlife Conservation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_430,Minister of Environment and Wildlife Resources,minister,Wildlife Trust,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_431,Minister of Lands & Land Development,minister,Department of Land Commissioner General,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_432,Minister of Lands & Land Development,minister,Land Reform Commission,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_433,Minister of Lands & Land Development,minister,Department of Land Settlement,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_434,Minister of Lands & Land Development,minister,Department of Surveyor General,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_435,Minister of Lands & Land Development,minister,Institute of Surveying and Mapping,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_436,Minister of Lands & Land Development,minister,Land Survey Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_437,Minister of Lands & Land Development,minister,Department of Land Use Policy Planning,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_438,Minister of Plantation Industries and Export Agriculture,minister,National Institute of Plantation Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_439,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Tea Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_440,Minister of Plantation Industries and Export Agriculture,minister,Tea Small Holdings Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_441,Minister of Plantation Industries and Export Agriculture,minister,Tea Shakthi Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_442,Minister of Plantation Industries and Export Agriculture,minister,Tea Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_443,Minister of Plantation Industries and Export Agriculture,minister,Tea and Rubber Estates (Control and Fragmentation) Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_444,Minister of Plantation Industries and Export Agriculture,minister,Kalubovitiyana Tea Factory Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_445,Minister of Plantation Industries and Export Agriculture,minister,Janatha Estate Development Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_446,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka State Plantation Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_447,Minister of Plantation Industries and Export Agriculture,minister,Elkaduwa Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_448,Minister of Plantation Industries and Export Agriculture,minister,Kurunegala Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_449,Minister of Plantation Industries and Export Agriculture,minister,Chilaw Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_450,Minister of Plantation Industries and Export Agriculture,minister,Galoya Plantation (Pvt.) Company,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_451,Minister of Plantation Industries and Export Agriculture,minister,Department of Rubber Development,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_452,Minister of Plantation Industries and Export Agriculture,minister,Thurusaviya Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_453,Minister of Plantation Industries and Export Agriculture,minister,Rubber Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_454,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Rubber Manufacturing and Export Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_455,Minister of Plantation Industries and Export Agriculture,minister,Coconut Cultivation Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_456,Minister of Plantation Industries and Export Agriculture,minister,Coconut Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_457,Minister of Plantation Industries and Export Agriculture,minister,Coconut Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_458,Minister of Plantation Industries and Export Agriculture,minister,Kapruka Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_459,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Cashew Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_460,Minister of Plantation Industries and Export Agriculture,minister,Hingurana Sugar Industry Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_461,Minister of Plantation Industries and Export Agriculture,minister,Ceylon Sugar (Pvt.) Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_462,Minister of Plantation Industries and Export Agriculture,minister,Kantale Sugar Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_463,Minister of Plantation Industries and Export Agriculture,minister,Sugar Cane Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_464,Minister of Plantation Industries and Export Agriculture,minister,Department of Export Agriculture,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_465,Minister of Plantation Industries and Export Agriculture,minister,Spices and Allied Products Marketing Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_466,Minister of Industrial Export and Investment Promotion,minister,"Assets vested to the Secretary to the Treasury, under the Act, No. 43 of 2011",department,AS_DEPARTMENT,2019-12-10
2153-12_tr_467,Minister of Industrial Export and Investment Promotion,minister,Sri Lanka Export Development Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_468,Minister of Tourism and Civil Aviation,minister,Sri Lanka Tourism Promotion Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_469,Minister of Tourism and Civil Aviation,minister,Sri Lanka Tourism Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_470,Minister of Tourism and Civil Aviation,minister,Sri Lanka Institute of Tourism and Hotel Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_471,Minister of Tourism and Civil Aviation,minister,Sri Lanka Exhibition and Convention Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_472,Minister of Tourism and Civil Aviation,minister,Civil Aviation Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_473,Minister of Tourism and Civil Aviation,minister,Airport and Aviation Services (Sri Lanka) Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_474,Minister of Tourism and Civil Aviation,minister,Sri Lankan Air Line Limited and its subsidiaries.,department,AS_DEPARTMENT,2019-12-10
